"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000064341"	5734.44412086502	-2.24961071687259	0.0570560946837273	-39.4280528546969	0	0	"ENSMUSG00000064341.1"	"mt-Nd1"	"protein_coding"	3707	"mitochondrially encoded NADH dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:101787]"	2751	"ENSMUST00000082392"	"ENSMUST00000082392.1"
"ENSMUSG00000074896"	2695.82017857862	-6.03239343608885	0.0997372663946212	-60.4828431152407	0	0	"ENSMUSG00000074896.4"	"Ifit3"	"protein_coding"	34566131	"interferon-induced protein with tetratricopeptide repeats 3 [Source:MGI Symbol;Acc:MGI:1101055]"	34560931	"ENSMUST00000102825"	"ENSMUST00000102825.4"
"ENSMUSG00000087400"	3998.26481352757	-3.57816785675898	0.0616636139667884	-58.0272161584002	0	0	"ENSMUSG00000087400.11"	"Gm15270"	"lncRNA"	24473012	"predicted gene 15270 [Source:MGI Symbol;Acc:MGI:3705149]"	24206382	"ENSMUST00000146208"	"ENSMUST00000146208.2"
"ENSMUSG00000120951"	1278.28425387457	-5.90482192233933	0.13063301262657	-45.2016056555242	0	0	"ENSMUSG00000120951.2"	"Gm46878"	"lncRNA"	156284608	"predicted gene, 46878 [Source:MGI Symbol;Acc:MGI:5826515]"	156270634	"ENSMUST00000246629"	"ENSMUST00000246629.2"
"ENSMUSG00000061232"	1501.00913079193	-2.77821676954182	0.0741891416363539	-37.4477545940557	6.53394925984725e-307	4.39334317329858e-304	"ENSMUSG00000061232.17"	"H2-K1"	"protein_coding"	34219321	"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]"	34214991	"ENSMUST00000172912"	"ENSMUST00000172912.8"
"ENSMUSG00000022533"	1678.50240927041	-2.90210447188179	0.0779126397143282	-37.2481856926237	1.13371565275222e-303	7.38474033311475e-301	"ENSMUSG00000022533.15"	"Atp13a3"	"protein_coding"	30224793	"ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387]"	30131241	"ENSMUST00000061350"	"ENSMUST00000061350.13"
"ENSMUSG00000042406"	1409.21589810442	2.38825880122295	0.0642273408186982	37.1844571296289	1.21697459169775e-302	7.68685405737817e-300	"ENSMUSG00000042406.9"	"Atf4"	"protein_coding"	80141742	"activating transcription factor 4 [Source:MGI Symbol;Acc:MGI:88096]"	80139385	"ENSMUST00000109605"	"ENSMUST00000109605.5"
"ENSMUSG00000031762"	565.193286102984	4.2493779023365	0.114677046886081	37.0551737921694	1.48238045445423e-300	9.08786417430706e-298	"ENSMUSG00000031762.8"	"Mt2"	"protein_coding"	94900196	"metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172]"	94899292	"ENSMUST00000034214"	"ENSMUST00000034214.8"
"ENSMUSG00000025743"	2479.58218411563	-2.09863231918516	0.0566877045648726	-37.0209437001196	5.27188622308915e-300	3.13963418383058e-297	"ENSMUSG00000025743.15"	"Sdc3"	"protein_coding"	130553630	"syndecan 3 [Source:MGI Symbol;Acc:MGI:1349163]"	130519848	"ENSMUST00000070478"	"ENSMUST00000070478.4"
"ENSMUSG00000034394"	826.641522580233	-5.43214636761819	0.146897910410097	-36.9790581258318	2.48606168151424e-299	1.43942971359674e-296	"ENSMUSG00000034394.15"	"Lif"	"protein_coding"	4222514	"leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]"	4207557	"ENSMUST00000066283"	"ENSMUST00000066283.12"
"ENSMUSG00000017929"	834.776768045587	-4.88027177266159	0.133640772356233	-36.5178357369316	5.77964972173098e-292	3.25597348107461e-289	"ENSMUSG00000017929.14"	"B4galt5"	"protein_coding"	167191103	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1927169]"	167140364	"ENSMUST00000109221"	"ENSMUST00000109221.9"
"ENSMUSG00000031328"	7960.84396818341	-1.84164796252529	0.0510754475037094	-36.0574023828482	1.05586665368657e-284	5.79170645511655e-282	"ENSMUSG00000031328.17"	"Flna"	"protein_coding"	73293426	"filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]"	73267067	"ENSMUST00000144429"	"ENSMUST00000144429.8"
"ENSMUSG00000027962"	2478.73248673978	-2.07644593917791	0.0581135397568859	-35.7308459932846	1.31255523720866e-279	7.01510291394291e-277	"ENSMUSG00000027962.15"	"Vcam1"	"protein_coding"	115923337	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"	115903598	"ENSMUST00000029574"	"ENSMUST00000029574.13"
"ENSMUSG00000032531"	1226.51436262324	-3.02561034708846	0.084704792667386	-35.7194705495503	1.97128033200437e-279	1.02723418100748e-276	"ENSMUSG00000032531.16"	"Amotl2"	"protein_coding"	102610617	"angiomotin-like 2 [Source:MGI Symbol;Acc:MGI:1929286]"	102593871	"ENSMUST00000145913"	"ENSMUST00000145913.2"
"ENSMUSG00000047735"	827.091107925322	-3.31396266386129	0.0929300560940057	-35.6608271118331	1.60116538654483e-278	8.14016861393668e-276	"ENSMUSG00000047735.15"	"Samd9l"	"protein_coding"	3399572	"sterile alpha motif domain containing 9-like [Source:MGI Symbol;Acc:MGI:1343184]"	3372257	"ENSMUST00000120087"	"ENSMUST00000120087.6"
"ENSMUSG00000062488"	996.47685277596	-6.84336534330563	0.191970279120088	-35.6480460135433	2.52639275952385e-278	1.25381263522655e-275	"ENSMUSG00000062488.10"	"Ifit3b"	"protein_coding"	34590801	"interferon-induced protein with tetratricopeptide repeats 3B [Source:MGI Symbol;Acc:MGI:3698419]"	34585370	"ENSMUST00000076249"	"ENSMUST00000076249.6"
"ENSMUSG00000031441"	1399.11634175528	-3.0962552196551	0.0869350050684134	-35.6157478476996	7.9928103587934e-278	3.87446835159743e-275	"ENSMUSG00000031441.16"	"Atp11a"	"protein_coding"	12918728	"ATPase, class VI, type 11A [Source:MGI Symbol;Acc:MGI:1354735]"	12807014	"ENSMUST00000033818"	"ENSMUST00000033818.10"
"ENSMUSG00000110588"	563.615272021717	4.09403901701863	0.115034307886174	35.589721816466	2.02037894725068e-277	9.57108608556664e-275	"ENSMUSG00000110588.3"	"Gm45774"	"lncRNA"	94900040	"predicted gene 45774 [Source:MGI Symbol;Acc:MGI:5804889]"	94892504	"ENSMUST00000211992"	"ENSMUST00000211992.2"
"ENSMUSG00000031555"	1707.61036677099	-2.32080282474741	0.0654338630164635	-35.467917034999	1.53590213984384e-275	7.11429871175665e-273	"ENSMUSG00000031555.17"	"Adam9"	"protein_coding"	25506943	"ADAM metallopeptidase domain 9 [Source:MGI Symbol;Acc:MGI:105376]"	25439627	"ENSMUST00000208247"	"ENSMUST00000208247.3"
"ENSMUSG00000028268"	863.182407469318	-6.38676380734656	0.180209548996873	-35.4407623952124	4.02543281302439e-275	1.82404612075392e-272	"ENSMUSG00000028268.15"	"Gbp3"	"protein_coding"	142278970	"guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]"	142265787	"ENSMUST00000199325"	"ENSMUST00000199325.5"
"ENSMUSG00000095115"	1211.52749272263	-2.78923112015704	0.0787845529525924	-35.4032740635772	1.52046523520774e-274	6.74310156652557e-272	"ENSMUSG00000095115.3"	"Itpripl2"	"protein_coding"	118091198	"inositol 1,4,5-triphosphate receptor interacting protein-like 2 [Source:MGI Symbol;Acc:MGI:2442416]"	118084334	"ENSMUST00000178344"	"ENSMUST00000178344.3"
"ENSMUSG00000043733"	1245.01869784959	-2.81524971358721	0.0799175007366253	-35.226948886516	7.7351463708458e-272	3.35898731153979e-269	"ENSMUSG00000043733.15"	"Ptpn11"	"protein_coding"	121329460	"protein tyrosine phosphatase, non-receptor type 11 [Source:MGI Symbol;Acc:MGI:99511]"	121268596	"ENSMUST00000100770"	"ENSMUST00000100770.9"
"ENSMUSG00000048376"	2919.72031772228	-1.87357290025074	0.053281380796683	-35.1637452377619	7.16678082760738e-271	3.04866080756425e-268	"ENSMUSG00000048376.7"	"F2r"	"protein_coding"	95754995	"coagulation factor II thrombin receptor [Source:MGI Symbol;Acc:MGI:101802]"	95738311	"ENSMUST00000059193"	"ENSMUST00000059193.7"
"ENSMUSG00000020821"	1961.91649077849	-2.2555700383848	0.0642984047165619	-35.0797200696927	1.37407999808417e-269	5.7282646960133e-267	"ENSMUSG00000020821.18"	"Kif1c"	"protein_coding"	70622790	"kinesin family member 1C [Source:MGI Symbol;Acc:MGI:1098260]"	70591374	"ENSMUST00000152618"	"ENSMUST00000152618.9"
"ENSMUSG00000024803"	2028.1485850712	-2.28905569111031	0.065447211985092	-34.9756028053834	5.28647256851135e-268	2.16061243564805e-265	"ENSMUSG00000024803.10"	"Ankrd1"	"protein_coding"	36097499	"ankyrin repeat domain 1 [Source:MGI Symbol;Acc:MGI:1097717]"	36089361	"ENSMUST00000236579"	"ENSMUST00000236579.2"
"ENSMUSG00000061306"	1200.74112312678	-2.72203379896162	0.078334958662791	-34.7486466505864	1.45278743051779e-264	5.82344253879094e-262	"ENSMUSG00000061306.17"	"Slc38a10"	"protein_coding"	120042172	"solute carrier family 38, member 10 [Source:MGI Symbol;Acc:MGI:1919305]"	119994786	"ENSMUST00000103018"	"ENSMUST00000103018.11"
"ENSMUSG00000039952"	3599.82012945595	-2.07286951182653	0.0596930367249515	-34.7254826618676	3.25046735614444e-264	1.27835361455613e-261	"ENSMUSG00000039952.16"	"Dag1"	"protein_coding"	108141157	"dystroglycan 1 [Source:MGI Symbol;Acc:MGI:101864]"	108081833	"ENSMUST00000191899"	"ENSMUST00000191899.6"
"ENSMUSG00000001123"	1119.9634180666	-3.00122750449628	0.0864302929305645	-34.7242546881957	3.39218859701883e-264	1.30938479844927e-261	"ENSMUSG00000001123.16"	"Lgals9"	"protein_coding"	78875772	"lectin, galactose binding, soluble 9 [Source:MGI Symbol;Acc:MGI:109496]"	78853800	"ENSMUST00000108268"	"ENSMUST00000108268.10"
"ENSMUSG00000078853"	771.379935310582	-6.08698034630306	0.175992891581079	-34.5865125097898	4.03005974429651e-262	1.52731936927484e-259	"ENSMUSG00000078853.9"	"Igtp"	"protein_coding"	58098417	"interferon gamma induced GTPase [Source:MGI Symbol;Acc:MGI:107729]"	58090382	"ENSMUST00000035266"	"ENSMUST00000035266.11"
"ENSMUSG00000027087"	1011.77596378273	-3.52535478685492	0.101962159708004	-34.5751286256658	5.97613419469258e-262	2.22440252061022e-259	"ENSMUSG00000027087.12"	"Itgav"	"protein_coding"	83637260	"integrin alpha V [Source:MGI Symbol;Acc:MGI:96608]"	83554741	"ENSMUST00000028499"	"ENSMUST00000028499.11"
"ENSMUSG00000020911"	3172.1934017245	2.12881966773248	0.0618651814265662	34.4106267636082	1.74878701372039e-259	6.39503798491013e-257	"ENSMUSG00000020911.15"	"Krt19"	"protein_coding"	100039491	"keratin 19 [Source:MGI Symbol;Acc:MGI:96693]"	100031636	"ENSMUST00000007317"	"ENSMUST00000007317.8"
"ENSMUSG00000037405"	2754.63590772066	-1.97662025536707	0.0579214247422002	-34.1258914842775	3.04731032091401e-255	1.09514028153675e-252	"ENSMUSG00000037405.9"	"Icam1"	"protein_coding"	20940113	"intercellular adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:96392]"	20927281	"ENSMUST00000215003"	"ENSMUST00000215003.2"
"ENSMUSG00000031765"	715.921576080297	3.13392066297425	0.0924216188766121	33.9089565955148	4.91571087685243e-252	1.73666233079851e-249	"ENSMUSG00000031765.9"	"Mt1"	"protein_coding"	94906955	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"	94905710	"ENSMUST00000034215"	"ENSMUST00000034215.8"
"ENSMUSG00000026104"	634.873015323316	-4.30928842879141	0.127098055717831	-33.9052269875662	5.57898210198245e-252	1.9381383822287e-249	"ENSMUSG00000026104.15"	"Stat1"	"protein_coding"	52201024	"signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]"	52158599	"ENSMUST00000186574"	"ENSMUST00000186574.7"
"ENSMUSG00000041324"	3601.60682485525	-2.28833366271185	0.0677495475102554	-33.7763682091819	4.38557685919534e-250	1.49857318119783e-247	"ENSMUSG00000041324.15"	"Inhba"	"protein_coding"	16206206	"inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570]"	16186436	"ENSMUST00000042603"	"ENSMUST00000042603.14"
"ENSMUSG00000021367"	698.38741245841	-4.68431245131534	0.138832342966526	-33.7407865575299	1.45932526184799e-249	4.90615738031605e-247	"ENSMUSG00000021367.9"	"Edn1"	"protein_coding"	42461466	"endothelin 1 [Source:MGI Symbol;Acc:MGI:95283]"	42454952	"ENSMUST00000021796"	"ENSMUST00000021796.9"
"ENSMUSG00000034422"	618.729292372614	-4.72094915093383	0.139997382545832	-33.721695828051	2.78011739549914e-249	9.19821698282287e-247	"ENSMUSG00000034422.15"	"Parp14"	"protein_coding"	35691914	"poly (ADP-ribose) polymerase family, member 14 [Source:MGI Symbol;Acc:MGI:1919489]"	35653244	"ENSMUST00000042665"	"ENSMUST00000042665.9"
"ENSMUSG00000069874"	625.596210986514	-4.37614478490176	0.130065957570685	-33.6455815698242	3.61817209397164e-248	1.17839342385539e-245	"ENSMUSG00000069874.8"	"Irgm2"	"protein_coding"	58113608	"immunity-related GTPase family M member 2 [Source:MGI Symbol;Acc:MGI:1926262]"	58090444	"ENSMUST00000058704"	"ENSMUST00000058704.9"
"ENSMUSG00000046718"	897.365899334442	-2.88986166209582	0.0863735681908877	-33.4577084474402	1.98825150584557e-245	6.37586375197616e-243	"ENSMUSG00000046718.9"	"Bst2"	"protein_coding"	71990100	"bone marrow stromal cell antigen 2 [Source:MGI Symbol;Acc:MGI:1916800]"	71986899	"ENSMUST00000051672"	"ENSMUST00000051672.9"
"ENSMUSG00000045983"	2656.69459621541	-1.82417114901193	0.0553180642059069	-32.9760481534916	1.79120017036076e-238	5.65693581075752e-236	"ENSMUSG00000045983.17"	"Eif4g1"	"protein_coding"	20511634	"eukaryotic translation initiation factor 4, gamma 1 [Source:MGI Symbol;Acc:MGI:2384784]"	20487063	"ENSMUST00000154594"	"ENSMUST00000154594.8"
"ENSMUSG00000027864"	886.235248189882	-3.2589726225187	0.0993682513171934	-32.7969203374197	6.51454022087445e-236	2.02670263229712e-233	"ENSMUSG00000027864.10"	"Ptgfrn"	"protein_coding"	101017594	"prostaglandin F2 receptor negative regulator [Source:MGI Symbol;Acc:MGI:1277114]"	100947548	"ENSMUST00000102694"	"ENSMUST00000102694.4"
"ENSMUSG00000024308"	1671.70666696125	-2.06260333573515	0.0630152169399305	-32.7318294833664	5.50741650695427e-235	1.68818514221992e-232	"ENSMUSG00000024308.16"	"Tapbp"	"protein_coding"	34148266	"TAP binding protein [Source:MGI Symbol;Acc:MGI:1201689]"	34134873	"ENSMUST00000172619"	"ENSMUST00000172619.8"
"ENSMUSG00000039262"	956.160408404649	-3.23877814523571	0.0990992178475221	-32.6821766668131	2.79832396839944e-234	8.45337170975621e-232	"ENSMUSG00000039262.17"	"Prrc2b"	"protein_coding"	32124549	"proline-rich coiled-coil 2B [Source:MGI Symbol;Acc:MGI:1923304]"	32041094	"ENSMUST00000036691"	"ENSMUST00000036691.14"
"ENSMUSG00000101859"	726.085887658687	-3.35080702874563	0.10377687721597	-32.2885706203347	1.01211609766963e-228	3.01379256283227e-226	"ENSMUSG00000101859.2"	"Gm29233"	"lncRNA"	117954528	"predicted gene 29233 [Source:MGI Symbol;Acc:MGI:5579939]"	117953932	"ENSMUST00000190311"	"ENSMUST00000190311.2"
"ENSMUSG00000070327"	960.805723470978	-7.20611798072703	0.223880668761649	-32.1873166655533	2.65597627526166e-227	7.79734781430338e-225	"ENSMUSG00000070327.16"	"Rnf213"	"protein_coding"	119378244	"ring finger protein 213 [Source:MGI Symbol;Acc:MGI:1289196]"	119283926	"ENSMUST00000093902"	"ENSMUST00000093902.12"
"ENSMUSG00000039501"	632.962227431111	-5.20653078392121	0.16197331601856	-32.1443736036411	1.05850715230454e-226	3.06437820592163e-224	"ENSMUSG00000039501.15"	"Znfx1"	"protein_coding"	166904935	"zinc finger, NFX1-type containing 1 [Source:MGI Symbol;Acc:MGI:2138982]"	166877713	"ENSMUST00000048988"	"ENSMUST00000048988.14"
"ENSMUSG00000034459"	1511.89908198093	-4.75181568694746	0.148194358835175	-32.0647541802352	1.3673800775642e-225	3.90433840229428e-223	"ENSMUSG00000034459.9"	"Ifit1"	"protein_coding"	34627409	"interferon-induced protein with tetratricopeptide repeats 1 [Source:MGI Symbol;Acc:MGI:99450]"	34618271	"ENSMUST00000102824"	"ENSMUST00000102824.4"
"ENSMUSG00000026466"	798.839687480268	-2.95334587058043	0.092111856106021	-32.0626029637392	1.46512334461256e-225	4.12689608041947e-223	"ENSMUSG00000026466.17"	"Tor1aip1"	"protein_coding"	155912226	"torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]"	155880345	"ENSMUST00000169241"	"ENSMUST00000169241.8"
"ENSMUSG00000020889"	561.470129330948	3.28276176935484	0.102610582812044	31.9924288449664	1.38963879260873e-224	3.86208413241818e-222	"ENSMUSG00000020889.12"	"Nr1d1"	"protein_coding"	98666159	"nuclear receptor subfamily 1, group D, member 1 [Source:MGI Symbol;Acc:MGI:2444210]"	98658758	"ENSMUST00000064941"	"ENSMUST00000064941.7"
"ENSMUSG00000026535"	783.419747049681	-2.98551546603634	0.0935018945809874	-31.9299997012404	1.02400301568357e-223	2.8084630077511e-221	"ENSMUSG00000026535.10"	"Ifi202b"	"protein_coding"	173810310	"interferon activated gene 202B [Source:MGI Symbol;Acc:MGI:1347083]"	173790134	"ENSMUST00000000266"	"ENSMUST00000000266.9"
"ENSMUSG00000030084"	1162.32574035982	-2.85470954422457	0.0896302015204087	-31.8498619416197	1.32211142252438e-222	3.57897279105172e-220	"ENSMUSG00000030084.13"	"Plxna1"	"protein_coding"	89339602	"plexin A1 [Source:MGI Symbol;Acc:MGI:107685]"	89293296	"ENSMUST00000163139"	"ENSMUST00000163139.8"
"ENSMUSG00000024393"	894.850729347831	-3.09512079007191	0.0979004609705258	-31.6149766751735	2.2986913210379e-219	6.14281049945052e-217	"ENSMUSG00000024393.15"	"Prrc2a"	"protein_coding"	35383873	"proline-rich coiled-coil 2A [Source:MGI Symbol;Acc:MGI:1915467]"	35368052	"ENSMUST00000025253"	"ENSMUST00000025253.12"
"ENSMUSG00000010277"	972.026636363617	-2.69300695403059	0.0859072090667248	-31.3478575696588	1.04055640069851e-215	2.745488305843e-213	"ENSMUSG00000010277.8"	"Bltp2"	"protein_coding"	78181449	"bridge-like lipid transfer protein family member 2 [Source:MGI Symbol;Acc:MGI:1919753]"	78152578	"ENSMUST00000125459"	"ENSMUST00000125459.2"
"ENSMUSG00000030275"	592.678980390865	-3.83369266105735	0.122430162049999	-31.313302186856	3.07558905174055e-215	8.01344727430999e-213	"ENSMUSG00000030275.7"	"Etnk1"	"protein_coding"	143178033	"ethanolamine kinase 1 [Source:MGI Symbol;Acc:MGI:1922570]"	143112947	"ENSMUST00000204947"	"ENSMUST00000204947.3"
